MTMZCode,Asset_ID,NF_ID,Named_Faci,Address,Ownership,Parent_Nam,WardName,SUBURB_NAM,Parenttype,SimpleCode,x,y,Tree_zone,_id
CAR-0485-70-P,CAR00091,NFI000485,Yagoona Senior Citizens Centre Carpark,Opp 279 Cooper Road Yagoona,CBC,Yagoona Senior Citizens Centre Carpark,BASS HILL,YAGOONA,CAR,P,,,70,90ad48c0-551e-424a-9328-4a0804182e61
CAR-0308-20-P,CAR00077,NFI000308,Selems Parade Carpark,23 Selems Parade Revesby,CBC,Selems Parade Carpark,REVESBY,REVESBY,CAR,P,,,20,9554da54-26d3-42aa-aa2b-78bfe3bd09c8
RCA-1228-70-P,RCA00351,NFI001228,Gazzard Park,176D Cooper Road Yagoona,CBC,Gazzard Park,BASS HILL,YAGOONA,RCA,P,,,70,b894323a-586e-40c8-9dd7-3426e39c1da7
RCA-1097-20-P,RCA00269,NFI001097,Abel Reserve,1B Marco Avenue Revesby,CBC,Abel Reserve,REVESBY,REVESBY,RCA,P,,,20,b9a6add6-6a1b-4892-8bea-e189b1e1c0b5
RCA-0665-119-P,RCA00746,NFI000665,Turton Avenue Reserve,86-92 Kingsgrove Road Belmore NSW 2192,CBC,Turton Avenue Reserve,ROSELANDS,BELMORE,RCA,P,,,119,0139c287-f1c6-47a2-9f4d-18e5e01dc71c
CAR-0119-128-P,CAR01077,NFI000119,South Pde Carpark,46-47 South Parade Campsie NSW 2194,CBC,South Pde Carpark,CANTERBURY,CAMPSIE,CAR,P,,,128,1a6e4ae8-fa2a-4143-926d-0588e37e1642
BLD-0396-75-P,BLD00092,NFI000396,Greenacre Citizens Centre - Senior Citizens Centre,Opp 197 Waterloo Road Greenacre,CBC,Greenacre Citizens Centre - Senior Citizens Centre,BANKSTOWN,GREENACRE,BLD,P,,,75,265c8df4-014b-4214-9200-666487773b01
BLD-0049-117-P,BLD00404,NFI000049,Earlwood Early Childhood Health Centre,2-8 William Street Earlwood NSW 2206,CBC,Earlwood Early Childhood Health Centre,CANTERBURY,EARLWOOD,BLD,P,,,117,2e271b6c-84cf-4b95-9199-0329e8d3c27a
CAR-0456-56-P,CAR00095,NFI000456,Chester Hill Library Carpark South,233 Wellington Road Chester Hill,CBC,Chester Hill Library Carpark South,BASS HILL,CHESTER HILL,CAR,P,,,56,47b9f863-8c0a-42a2-b083-c947317ff374
CAR-0101-130-P,CAR01063,NFI000101,London St Carpark 1,6 London Street Campsie NSW 2194,CBC,London St Carpark 1,CANTERBURY,CAMPSIE,CAR,P,,,130,6798ab4b-3e11-4a61-8a0f-154417f12d60
CAR-0073-128-P,CAR01069,NFI000073,South Parade On-Street Parking,48A South Parade Campsie NSW 2194,CBC,South Parade On-Street Parking,CANTERBURY,CAMPSIE,CAR,P,,,128,6e254ded-0a38-4d27-b703-dff19935e58c
RCA-0653-83-P,RCA00085,NFI000653,Mary Barry Reserve,19 South Terrace Punchbowl,CBC,Mary Barry Reserve,BANKSTOWN,PUNCHBOWL,RCA,P,,,83,8ceb687b-9f95-4a9d-823d-697bae68a260
RCA-0992-56-P,RCA00525,NFI000992,Doug Gooding Reserve,Opp 20 Chester Hill Road Chester Hill,CBC,Doug Gooding Reserve,BASS HILL,CHESTER HILL,RCA,P,,,56,92cde789-d88e-4789-ac18-81bccd865dff
BLD-0016-130-P,BLD00308,NFI000016,Campsie Occasional Care Centre,12 Campsie Street Campsie NSW 2194,CBC,Campsie Occasional Care Centre,CANTERBURY,CAMPSIE,BLD,P,,,130,9cbece5a-eb0b-4f0a-b502-33388a65396f
CAR-0080-104-P,CAR01081,NFI000080,Redman Pde Carpark,32-36 Redman Parade Belmore NSW 2192,CBC,Redman Pde Carpark,ROSELANDS,BELMORE,CAR,P,,,104,ae5d374a-698d-42c1-8d38-bb02fe5c8bbf
BLD-0048-117-P,BLD00313,NFI000048,Earlwood Library,2-8 William Street Earlwood NSW 2206,CBC,Earlwood Library,CANTERBURY,EARLWOOD,BLD,P,,,117,beff3e18-46a9-4481-8da1-522b48380f36
CAR-0080-104-P,CAR01081,NFI000080,Redman Pde Carpark,32-36 Redman Parade Belmore NSW 2192,CBC,Redman Pde Carpark,ROSELANDS,BELMORE,CAR,P,,,104,c20f562e-6707-4023-8067-a71c8eb1c88b
RCA-0944-56-P,RCA00526,NFI000944,McPhee Park,25 Chester Hill Road Chester Hill,CBC,McPhee Park,BASS HILL,CHESTER HILL,RCA,P,,,56,eb3049f0-150e-4ce3-a2f0-340d164cf46a
BLD-0406-56-P,BLD00031,NFI000406,Chester Hill Library,12 Chester Hill Road Chester Hill,CBC,Chester Hill Library,BASS HILL,CHESTER HILL,BLD,P,,,56,f4521864-9bdc-4a76-a546-830211bcff81
RCA-0752-56-P,RCA00343,NFI000752,Nugent Park South,68 Wellington Road Chester Hill,CBC,Nugent Park South,BASS HILL,CHESTER HILL,RCA,P,,,56,fc1e4b35-6bca-4b6b-8034-56ec7d8c33f4
BLD-0044-129-P,BLD00392,NFI000044,Residence above Restaurant,161-163 Beamish Street Campsie NSW 2194,CBC,Residence above Restaurant,CANTERBURY,CAMPSIE,BLD,P,,,129,032c699c-e2fe-49dc-ba81-d87bcde7eeb1
CAR-0065-127-P,CAR01019,NFI000065,Lillian Lane On-Street Parking,186B Beamish Street Campsie NSW 2194,CBC,Lillian Lane On-Street Parking,CANTERBURY,CAMPSIE,CAR,P,,,127,04bead3e-06cc-476a-adfb-ce1a2f4ef6d2
BLD-0039-129-P,BLD00399,NFI000039,Orion Centre,151-155 Beamish Street Campsie NSW 2194,CBC,Orion Centre,CANTERBURY,CAMPSIE,BLD,P,,,129,4306c930-4f1b-4228-9977-f2bded114f82
BLD-0015-129-P,BLD00332,NFI000015,Campsie Administration Building,137 Beamish Street Campsie NSW 2194,CBC,Campsie Administration Building,CANTERBURY,CAMPSIE,BLD,P,,,129,48b0fb0d-85e3-4b8b-ba55-a71d748c981d
BLD-0041-129-P,BLD00314,NFI000041,Campsie Administration Building Annex,139-143 Beamish Street Campsie NSW 2194,CBC,Campsie Administration Building Annex,CANTERBURY,CAMPSIE,BLD,P,,,129,4ee2f5c6-5c98-49c7-bf08-e254d50fec5e
CAR-0115-129-P,CAR01023,NFI000115,Clissold Parade Carpark,39 Shakespeare Street Campsie NSW 2194,CBC,Clissold Parade Carpark,CANTERBURY,CAMPSIE,CAR,P,,,129,582d9124-3f52-4397-a56f-1582d4a9e7c6
RCA-0532-129-P,RCA00867,NFI000532,Lofts Garden,73-135 Beamish Street Campsie NSW 2194,CBC,Lofts Garden,CANTERBURY,CAMPSIE,RCA,P,,,129,6794cfd3-35a6-4c38-a673-28c7f5dbaa60
CAR-0471-45-P,CAR00106,NFI000471,Yagoona Lane Carpark,120 Yagoona Lane Yagoona,CBC,Yagoona Lane Carpark,BASS HILL,YAGOONA,CAR,P,,,45,6a931d74-3247-4079-bd76-0f16f96cbe02
CAR-0107-129-P,CAR01022,NFI000107,Shakespear St Carpark,39 Shakespeare Street Campsie NSW 2194,CBC,Shakespear St Carpark,CANTERBURY,CAMPSIE,CAR,P,,,129,711986f5-6417-468d-a271-05343e664f2a
BLD-0017-129-P,BLD00381,NFI000017,Campsie Early Childhood Health Centre,147 Beamish Street Campsie NSW 2194,CBC,Campsie Early Childhood Health Centre,CANTERBURY,CAMPSIE,BLD,P,,,129,85f756a4-166e-45b2-99ad-e0fb4c7ae54a
CAR-0114-129-P,CAR01025,NFI000114,Administration Centre Carpark 1,139-143 Beamish Street Campsie NSW 2194,CBC,Administration Centre Carpark 1,CANTERBURY,CAMPSIE,CAR,P,,,129,86536e8d-5232-44f0-b5a6-afb0fee98615
CAR-0109-129-P,CAR01024,NFI000109,Orion Centre Carpark,151-155 Beamish Street Campsie NSW 2194,CBC,Orion Centre Carpark,CANTERBURY,CAMPSIE,CAR,P,,,129,96cf425c-efcc-4305-a102-d41a2cf6d2aa
BLD-0045-129-P,BLD00307,NFI000045,Ashin Restaurant,161-163 Beamish Street Campsie NSW 2194,CBC,Ashin Restaurant,CANTERBURY,CAMPSIE,BLD,P,,,129,ab15baba-ecb2-4b58-b5af-dbb7d3c5a355
CAR-0077-127-P,CAR01013,NFI000077,Lillian St On-Street Parking,186B Beamish Street Campsie NSW 2194,CBC,Lillian St On-Street Parking,CANTERBURY,CAMPSIE,CAR,P,,,127,af6dfdc5-86c3-45bb-b8ff-5e82c7c781c1
VAC-0247-63-P,,NFI000247,Vacant Land,44A Helen Street Sefton,CBC,Vacant Land,BASS HILL,SEFTON,VAC,P,,,63,b95d31a2-c088-42dd-a5c4-6478954f7fdf
BLD-0018-129-P,BLD00408,NFI000018,The Hutt,107 Clissold Parade Campsie NSW 2194,CBC,The Hutt,CANTERBURY,CAMPSIE,BLD,P,,,129,cb975604-1b15-4c8e-b1d7-d818a4820826
BLD-0243-63-P,BLD00173,NFI000243,The Roundabout Youth Centre - Garden Shed,104 Carlingford Street Sefton,CBC,The Roundabout Youth Centre - Garden Shed,BASS HILL,SEFTON,BLD,P,,,63,cf6ebaf7-5bd3-4a51-9767-bf2c6d097181
RCA-0805-127-P,RCA00758,NFI000805,Anzac Park,28A Anglo Road Campsie NSW 2194,CBC,Anzac Park,CANTERBURY,CAMPSIE,RCA,P,,,127,dd92aa77-c6a4-4a46-b480-c1de08f6ff15
CAR-0112-129-P,CAR01026,NFI000112,Administration Centre Carpark 2,17 Shakespeare Street Campsie NSW 2194,CBC,Administration Centre Carpark 2,CANTERBURY,CAMPSIE,CAR,P,,,129,de51f481-6439-4059-9de6-d88f7b79d613
BLD-0013-129-P,BLD00355,NFI000013,Mens Shed,161-163 Beamish Street Campsie NSW 2194,CBC,Mens Shed,CANTERBURY,CAMPSIE,BLD,P,,,129,e530e95f-7242-4e21-a89c-772fe7cd768a
BLD-0215-45-P,BLD00191,NFI000215,118 Highland Avenue Yagoona - Residential Dwelling,118 Highland Avenue Yagoona,CBC,118 Highland Avenue Yagoona - Residential Dwelling,BASS HILL,YAGOONA,BLD,P,,,45,ee167599-fe6d-4d9f-9291-507271b4a6a8
RCA-1234-138-P,RCA00769,NFI001234,Cooks River 2,25 Robert Street Canterbury NSW 2193,CBC,Cooks River 2,CANTERBURY,CANTERBURY,RCA,P,,,138,f741302d-a8d4-4df4-9b6c-e38a6f783887
BLD-1019-127-P,BLD00337,NFI001019,Campsie Library-Part Of The Campsie Centre,14-28 Amy Street Campsie NSW 2194,Private,Campsie Library-Part Of The Campsie Centre,CANTERBURY,CAMPSIE,BLD,P,,,127,f9bb2f9e-64d9-4a82-9b23-884264541f59
RIV-6132-138-P,,NFI006132,Cooks River,Canterbury,CBC,Cooks River,CANTERBURY,CANTERBURY,RIV,P,,,138,fc5f7c7a-8982-40df-9e77-00c7255e4998
CAR-1037-99-P,CAR01038,NFI001037,The Boulevarde Carpark Punchbowl,269A The Boulevarde Punchbowl NSW 2196,CBC,The Boulevarde Carpark Punchbowl,ROSELANDS,PUNCHBOWL,CAR,P,,,99,fe690e5e-2945-4ac7-a0a6-11eaeed5efe4
VAC-1107-63-P,,NFI001107,Vacant Land,39 Helen Street Sefton,CBC,Vacant Land,BASS HILL,SEFTON,VAC,P,,,63,561cedc7-6386-4685-a00b-ea2c0ed420b0
CAR-1108-63-P,CAR00108,NFI001108,Mcadam Lane Carpark,39 Helen Street Sefton,CBC,Mcadam Lane Carpark,BASS HILL,SEFTON,CAR,P,,,63,bce198b6-62ce-4f77-b912-ede73b7b5fe8
GeorRi-4537-Bb,RDS500220,NFI004537,Georges River Road,Georges River Road Croydon Park,CBC,Georges River Road,CANTERBURY,,RDS,B,151.1055888,-33.89607506,134,7c0bf66a-aaaa-420a-b648-ce67a74a9553
GeorRi-4074-Bb,RDS500230,NFI004074,Georges River Road,Georges River Road Croydon Park,CBC,Georges River Road,CANTERBURY,,RDS,B,151.1102336,-33.89496058,135,83abbd78-3017-4e00-a8e6-f3a99da8e6d3
AnglRo-3775-Bb,RDS537820,NFI003775,Anglo Road,Anglo Road Campsie,CBC,Anglo Road,CANTERBURY,,RDS,B,151.1008086,-33.91202832,127,0b43d0ae-3f8c-4c7e-b7b2-bf401c396fa9
AnglRo-3775-Ab,RDS537820,NFI003775,Anglo Road,Anglo Road Campsie,CBC,Anglo Road,CANTERBURY,,RDS,A,151.1009449,-33.91212797,127,e8118aca-1de2-4cd0-91dc-48c20eb0d2ff
DewaSt-3856-Bb,RDS538010,NFI003856,Dewar Street,Dewar Street Campsie,CBC,Dewar Street,CANTERBURY,,RDS,B,151.1024423,-33.9121491,127,d31dbe23-aea0-4a06-8043-5a9a770d6cf3
AmySt-5825-Bb,RDS537720,NFI005825,Amy Street,Amy Street Campsie,CBC,Amy Street,CANTERBURY,,RDS,B,151.1013674,-33.91286937,127,5512e114-6525-49af-a8d7-3660e6ea46a4
DewaSt-3856-Ab,RDS538010,NFI003856,Dewar Street,Dewar Street Campsie,CBC,Dewar Street,CANTERBURY,,RDS,A,151.1022971,-33.91210713,127,58237f40-30ea-464e-90bb-88a32230b253
WateRo-5093-Bb,RDS099970,NFI005093,Waterloo Road,Waterloo Road Greenacre,CBC,Waterloo Road,BANKSTOWN,,RDS,B,151.0598766,-33.89137144,75,17c67946-4f99-4f86-a7fd-8343d580f2a8
WateRo-5093-Ab,RDS099970,NFI005093,Waterloo Road,Waterloo Road Greenacre,CBC,Waterloo Road,BANKSTOWN,,RDS,A,151.0598223,-33.8922381,73,8f760450-036b-44bd-848c-88572b687e1c
WateRo-2071-Bb,RDS099965,NFI002071,Waterloo Road,Waterloo Road Greenacre,CBC,Waterloo Road,BANKSTOWN,,RDS,B,151.0593944,-33.89393691,75,7f76edb9-8219-44b2-9470-973abcf0c306
WateRo-5092-Ab,RDS099960,NFI005092,Waterloo Road,Waterloo Road Greenacre,CBC,Waterloo Road,BANKSTOWN,,RDS,A,151.0591282,-33.89605265,74,a7d22a3f-10f2-4d30-b32f-29ee89d54199
BurgLa-5529-Bc,RDS127710,NFI005529,Burgoyne Lane,Burgoyne Lane Mount Lewis,CBC,Burgoyne Lane,BANKSTOWN,,RDS,B,151.047097,-33.91766502,82,16ab744b-d694-492d-b125-596acb10275c
UNR-6120-82-P,,NFI006120,Unnamed Reserve,Wattle Street - Service Road Bankstown,CBC,Unnamed Reserve,BANKSTOWN,,UNR,P,,,82,2e8808f5-b0b5-46ad-a7e1-8445a4025531
WattSt-6122-Zz,RDS100225,NFI006122,Wattle Street - Service Road,Wattle Street - Service Road Bankstown,CBC,Wattle Street - Service Road,BANKSTOWN,,RDS,Z,151.0473582,-33.91790726,82,19763163-dfa2-4c6b-b3b8-2305a169511f
BurgLa-5529-Ac,RDS127710,NFI005529,Burgoyne Lane,Burgoyne Lane Mount Lewis,CBC,Burgoyne Lane,BANKSTOWN,,RDS,A,151.0474206,-33.91752573,82,b62263ee-3eb5-497b-bab5-2f7aa878956b
FranSt-5528-Ab,RDS035910,NFI005528,Frank Street,Frank Street Mount Lewis,CBC,Frank Street,BANKSTOWN,,RDS,A,151.047937,-33.91664646,82,4b407788-5918-4db3-8916-7ace7b65fa3f
HumeHi-2588-Ab,RDS047154,NFI002588,Hume Highway,Hume Highway Yagoona,RMS,Hume Highway,BASS HILL,,RDS,A,151.0272247,-33.90812936,44,6e2af707-e8ca-4f11-b7fd-3684b37550bf
HumeHi-2601-Bb,RDS047152,NFI002601,Hume Highway,Hume Highway Yagoona,RMS,Hume Highway,BASS HILL,,RDS,B,151.0253352,-33.90750034,70,5c8e82a2-ab63-4510-85d1-bdac9c729176
HumeHi-2588-Bb,RDS047154,NFI002588,Hume Highway,Hume Highway Yagoona,RMS,Hume Highway,BANKSTOWN,,RDS,B,151.0272358,-33.90798214,70,a902dfb5-b8ee-4035-aa22-bc1d1aa03ed0
HumeHi-2601-Ab,RDS047152,NFI002601,Hume Highway,Hume Highway Yagoona,RMS,Hume Highway,BASS HILL,,RDS,A,151.0253864,-33.90763976,44,f604fba9-2598-4582-aed9-5161c3f7a232
HumeHi-2598-Bb,RDS047150,NFI002598,Hume Highway,Hume Highway Yagoona,RMS,Hume Highway,BASS HILL,,RDS,B,151.0236809,-33.90725334,66,09037a09-3531-42a1-91e4-8cfff671aaa0
HumeHi-1343-Bb,RDS047148,NFI001343,Hume Highway,Hume Highway Yagoona,RMS,Hume Highway,BASS HILL,,RDS,B,151.0213961,-33.90717687,66,78244db3-44bd-4ae6-b3bd-eb3d3d1ff790
HumeHi-2600-Bb,RDS047151,NFI002600,Hume Highway,Hume Highway Yagoona,RMS,Hume Highway,BASS HILL,,RDS,B,151.0244229,-33.90732755,66,9010f87c-0f68-4cb7-be6a-95692cdec720
AubuRo-4997-Bb,RDS005645,NFI004997,Auburn Road,Auburn Road Birrong,CBC,Auburn Road,BASS HILL,,RDS,B,151.0224082,-33.88995325,67,713773e6-66f8-4674-b92a-0761ffaab377
AubuRo-4997-Ab,RDS005645,NFI004997,Auburn Road,Auburn Road Birrong,CBC,Auburn Road,BASS HILL,,RDS,A,151.0225094,-33.8900252,69,ea469850-bdb1-4e4a-b8f8-8d20118cb547
NeutAv-2572-Bb,RDS070210,NFI002572,Neutral Avenue,Neutral Avenue Birrong,CBC,Neutral Avenue,BASS HILL,,RDS,B,151.0232128,-33.8902465,69,148b0dfb-e587-422a-8db6-988947730119
WentSt-5031-Ab,RDS101030,NFI005031,Wentworth Street,Wentworth Street Birrong,CBC,Wentworth Street,BASS HILL,,RDS,A,151.0227119,-33.89124413,69,3742f0df-65f9-47ca-aad1-b7aa5833aefb
WentSt-5031-Bb,RDS101030,NFI005031,Wentworth Street,Wentworth Street Birrong,CBC,Wentworth Street,BASS HILL,,RDS,B,151.0226917,-33.89114834,69,72b9f4bf-1ffa-4027-bdd5-85efc84d287e
MunrSt-2704-Ab,RDS068910,NFI002704,Munro Street,Munro Street Sefton,CBC,Munro Street,BASS HILL,,RDS,A,151.0089239,-33.87800292,63,68c7766c-0107-4e28-8c26-5040fecffc50
HectSt-5683-Bb,RDS043070,NFI005683,Hector Street,Hector Street Chester Hill,CBC,Hector Street,BASS HILL,,RDS,B,151.0076169,-33.87859122,62,80e63849-08e7-47a8-850e-e52c3ef6f50a
HectSt-5683-Ab,RDS043070,NFI005683,Hector Street,Hector Street Chester Hill,CBC,Hector Street,BASS HILL,,RDS,A,151.0077263,-33.87859304,63,9618e949-c9f9-4378-8cd6-adc1fd04c403
Mc GGo-1761-Bb,RDS125310,NFI001761,Mc Goldrick Lane,Mc Goldrick Lane Chester Hill,CBC,Mc Goldrick Lane,BASS HILL,,RDS,B,150.999367,-33.8758111,62,d3ec7821-aaa3-4632-a2b0-d3f0097dcee6
Mc GGo-1761-Ab,RDS125310,NFI001761,Mc Goldrick Lane,Mc Goldrick Lane Chester Hill,CBC,Mc Goldrick Lane,BASS HILL,,RDS,A,150.9994759,-33.87585294,62,7e68617d-dd4d-4740-8775-981b8038c82d
WeemSt-1649-Ab,RDS100440,NFI001649,Weemala Street,Weemala Street Chester Hill,CBC,Weemala Street,BASS HILL,,RDS,A,150.9998336,-33.87628125,62,33be9a49-7c86-4176-b73f-2451314ed382
ArleSt-1762-Bb,RDS004310,NFI001762,Arlewis Street,Arlewis Street Chester Hill,CBC,Arlewis Street,BASS HILL,,RDS,B,150.9998179,-33.87550159,62,a4883717-7aa3-433b-9547-bc0209fa69af
GurnRo-2922-Bb,RDS041250,NFI002922,Gurney Road,Gurney Road Chester Hill,CBC,Gurney Road,BASS HILL,,RDS,B,150.9942144,-33.87142443,61,ab1111b9-f549-440a-8807-39a17d656653
MillRo-4882-Ab,RDS065855,NFI004882,Miller Road,Miller Road Chester Hill,CBC,Miller Road,BASS HILL,,RDS,A,150.9934154,-33.87280353,61,ae0d2b07-8b9b-4456-83c5-f2512c8fe641
KirkLa-1856-Ab,RDS147310,NFI001856,Kirkman Lane,Kirkman Lane Chester Hill,CBC,Kirkman Lane,BASS HILL,,RDS,A,150.993697,-33.87188838,61,820c1201-bc18-4aa4-8405-78d84041b471
BarbRo-1845-Bb,RDS007810,NFI001845,Barbers Road,Barbers Road Chester Hill,CBC,Barbers Road,BASS HILL,,RDS,B,150.990684,-33.86609451,60,40e05cdf-8e2f-4cca-a0fd-cd1af86c0676
MiddRo-4871-Bb,RDS065510,NFI004871,Middleton Road,Middleton Road Chester Hill,RMS,Middleton Road,BASS HILL,,RDS,B,150.9870961,-33.87029126,60,5e471286-4661-4cf3-a4cd-45f7798f506b
RogeBo-2709-Bb,RDS120110,NFI002709,Roger Bowman Lane,Roger Bowman Lane Chester Hill,CBC,Roger Bowman Lane,BASS HILL,,RDS,B,150.9865303,-33.87046878,60,8ae47600-13ed-4256-bdda-22e8bcd6282a
CAR-0480-56-P,CAR00092,NFI000480,Chester Hill Community Centre Carpark,Opp 14 Chester Hill Road Chester Hill,CBC,Chester Hill Community Centre Carpark,BASS HILL,,CAR,P,,,56,499d3afe-e1ef-44b4-b8ea-68a540455622
ArcaRo-1655-Ab,RDS003910,NFI001655,Arcadia Road,Arcadia Road Chester Hill,CBC,Arcadia Road,BASS HILL,,RDS,A,151.0043791,-33.88333989,57,87c511e0-52ec-4515-bd90-c82f9f8f19ce
HectSt-4967-Bb,RDS043025,NFI004967,Hector Street,Hector Street Chester Hill,CBC,Hector Street,BASS HILL,,RDS,B,151.004463,-33.89521403,55,ceb6726c-f7ec-409a-83bc-252f2128b173
SpenSt-1577-Bb,RDS088610,NFI001577,Spencer Street,Spencer Street Sefton,CBC,Spencer Street,BASS HILL,,RDS,B,151.0064061,-33.89531235,64,53724861-6077-4bba-81b4-06f0b11c7673
HectSt-4967-Ab,RDS043025,NFI004967,Hector Street,Hector Street Chester Hill,CBC,Hector Street,BASS HILL,,RDS,A,151.0045677,-33.89524568,65,616f7f35-4f89-4048-a38e-d77d6b803812
BroaLa-1685-Ab,RDS315110,NFI001685,Broad Lane,Broad Lane Bass Hill,CBC,Broad Lane,BASS HILL,,RDS,A,151.0049013,-33.89588889,65,ace4637b-8c17-4371-8fda-9fc839e90149
BroaSt-1684-Bb,RDS014010,NFI001684,Broad Street,Broad Street Bass Hill,CBC,Broad Street,BASS HILL,,RDS,B,151.0059585,-33.89629127,65,41aa30c6-3519-461c-98cc-e35d0322752f
BroaSt-1684-Ab,RDS014010,NFI001684,Broad Street,Broad Street Bass Hill,CBC,Broad Street,BASS HILL,,RDS,A,151.0060906,-33.89640195,65,588e9624-680f-4f14-9756-ad9ff6bb4e91
HumeHi-1879-Bb,RDS047114,NFI001879,Hume Highway,Hume Highway Bass Hill,RMS,Hume Highway,BASS HILL,,RDS,B,150.993152,-33.89739355,54,b60a8fc7-99a1-4a2c-8edb-87a2ee04a7fd
HumeHi-6114-Bb,RDS047117,NFI006114,Hume Highway,Hume Highway Bass Hill,RMS,Hume Highway,BASS HILL,,RDS,B,150.9945987,-33.89799719,54,885a4e97-b2cb-43d0-a846-22aa868c4c7a
HumeHi-1879-Ab,RDS047114,NFI001879,Hume Highway,Hume Highway Bass Hill,RMS,Hume Highway,BASS HILL,,RDS,A,150.9930106,-33.89748288,50,8f655953-e3ac-42fc-878f-93f0305d0bed
HumeHi-1797-Bb,RDS047118,NFI001797,Hume Highway,Hume Highway Bass Hill,RMS,Hume Highway,BASS HILL,,RDS,B,150.9958611,-33.89853967,54,9ba94750-e57f-4b62-8af0-d2b54e956547
HumeHi-1804-Bb,RDS047119,NFI001804,Hume Highway,Hume Highway Bass Hill,RMS,Hume Highway,BASS HILL,,RDS,B,150.9970204,-33.89944125,55,aafef45e-05dd-4188-a91d-a65bef336962
BennSt-1861-Bb,RDS009610,NFI001861,Bennett Street,Bennett Street Chester Hill,CBC,Bennett Street,BASS HILL,,RDS,B,150.9944256,-33.89034981,54,6e689be9-2e82-4bc2-bf91-671fdbba974b
MillRo-1868-Ab,RDS065820,NFI001868,Miller Road,Miller Road Bass Hill,CBC,Miller Road,BASS HILL,,RDS,A,150.9923395,-33.88872681,54,65b5a020-6100-4dc1-9788-fc38bac00a88
MillRo-1868-Bb,RDS065820,NFI001868,Miller Road,Miller Road Bass Hill,CBC,Miller Road,BASS HILL,,RDS,B,150.9922148,-33.88881171,53,46fd90ba-4c9b-4761-9640-8656cb80587d
EldoAv-1813-Bb,RDS139110,NFI001813,Eldon Avenue,Eldon Avenue Georges Hall,CBC,Eldon Avenue,BASS HILL,,RDS,B,150.9980979,-33.91478674,48,4f0521c4-9875-44dd-89cc-f336936136e1
CantRo-2623-Bb,RDS017430,NFI002623,Canterbury Road,Canterbury Road Bankstown,RMS,Canterbury Road,BANKSTOWN,,RDS,B,151.0265262,-33.93388685,36,7b0e3a4b-6bb3-43a0-821f-f443217421b3
ChapRo-5118-Bb,RDS019905,NFI005118,Chapel Road,Chapel Road Bankstown,CBC,Chapel Road,BANKSTOWN,,RDS,B,151.0277606,-33.93248774,38,a141cf1d-35e6-4d5a-88d9-ab860445db00
EldrRo-5415-Bb,RDS030980,NFI005415,Eldridge Road,Eldridge Road Bankstown,CBC,Eldridge Road,BANKSTOWN,,RDS,B,151.0260026,-33.93246831,38,cfc62fc1-e392-4bcb-a5f1-b5920be6e3b8
MoonRo-4282-Cd,RDS570310,NFI004282,Moondani Road,Moondani Road Beverly Hills,CBC,Moondani Road,ROSELANDS,,RDS,C,151.0760809,-33.94048106,113,75c1a0fb-420e-43c6-b7f9-34fbae7b6f9a
MoorRo-3532-Bb,RDS549635,NFI003532,Moorefields Road,Moorefields Road Kingsgrove,CBC,Moorefields Road,ROSELANDS,,RDS,B,151.0865578,-33.93512491,111,1d1a4c84-b98f-4928-a00b-1eb9f42a53a5
TurtLa-3473-Ab,RDS587410,NFI003473,Turton Lane,Turton Lane Belmore,CBC,Turton Lane,CANTERBURY,,RDS,A,151.0989164,-33.9289858,119,ebe03805-f72c-4dbc-8fe9-70127226a185
WillSt-4304-Bb,RDS549505,NFI004304,William Street,William Street Kingsgrove,CBC,William Street,CANTERBURY,,RDS,B,151.0999456,-33.9290513,119,a48e5d11-6b40-4236-8cb4-65289eb8e2a9
KingRo-4524-Ab,RDS583240,NFI004524,Kingsgrove Road,Kingsgrove Road Belmore,CBC,Kingsgrove Road,CANTERBURY,,RDS,A,151.0985062,-33.92909835,119,d0d52a70-8dda-4538-98c1-8dd80429204c
TurtAv-4807-Bb,RDS587710,NFI004807,Turton Avenue,Turton Avenue Clemton Park,CBC,Turton Avenue,CANTERBURY,,RDS,B,151.0997727,-33.92820398,119,5edaae0a-0ef8-4d28-a1d7-2f60debcb40a
SunbSt-3766-Ab,RDS591110,NFI003766,Sunbeam Street,Sunbeam Street Campsie,CBC,Sunbeam Street,CANTERBURY,,RDS,A,151.102189,-33.92204022,125,5b95feea-e0c5-48af-a699-8d3f19c76f15
MackSt-4306-Ab,RDS584310,NFI004306,Mackinder Street,Mackinder Street Campsie,CBC,Mackinder Street,CANTERBURY,,RDS,A,151.102488,-33.92271872,125,312a05b2-199b-4e0a-9e1d-ac54d2a9c98b
StatRo-4314-Bb,RDS534960,NFI004314,Station Road,Station Road Belmore,CBC,Station Road,ROSELANDS,,RDS,B,151.0864751,-33.91549322,105,c86efcc4-3b5e-4e54-befb-48473bfe6dda
BurwRo-4462-Ab,RDS518930,NFI004462,Burwood Road,Burwood Road Belmore,CBC,Burwood Road,ROSELANDS,,RDS,A,151.0865374,-33.91448753,105,49950726-46f0-45a3-acae-248cab7a78f2
RedmLa-3885-Bb,RDS535420,NFI003885,Redman Lane,Redman Lane Belmore,CBC,Redman Lane,ROSELANDS,,RDS,B,151.0873839,-33.9147143,104,3923d470-5b9e-4cfb-9f8f-a3e0aed3a563
