objectid,mb_code_2021,change_flag_2021,sa2_name_2021,Suburb_Name
17408,10194281000,0,Roselands,Roselands
17409,10194290000,0,Roselands,Roselands
17410,10194300000,0,Roselands,Roselands
17411,10194320000,0,Roselands,Roselands
17412,10194350000,0,Roselands,Roselands
17413,10194360000,0,Roselands,Roselands
17414,10194370000,0,Roselands,Roselands
17415,10194380000,0,Roselands,Roselands
17416,10194390000,0,Roselands,Roselands
17417,10194400000,0,Roselands,Roselands
17418,10194410000,0,Roselands,Roselands
17419,10194420000,0,Roselands,Roselands
17420,10194430000,0,Roselands,Roselands
17421,10194440000,0,Roselands,Roselands
17422,10194450000,0,Roselands,Roselands
17423,10194460000,0,Roselands,Roselands
17424,10194480000,0,Kingsgrove - North,Kingsgrove
17425,10194501000,0,Roselands,Beverly Hills
17426,10194502000,0,Roselands,Beverly Hills
17427,10194510000,0,Roselands,Beverly Hills
17430,10194551000,0,Narwee - Beverly Hills,Narwee
17431,10194552000,0,Narwee - Beverly Hills,Narwee
17432,10194553000,0,Narwee - Beverly Hills,Narwee
17433,10194554000,0,Narwee - Beverly Hills,Narwee
17434,10194560000,0,Narwee - Beverly Hills,Narwee
17435,10194580000,0,Roselands,Beverly Hills
17436,10194590000,0,Roselands,Beverly Hills
17437,10194600000,0,Kingsgrove - North,Kingsgrove
17438,10194610000,0,Kingsgrove - North,Kingsgrove
17439,10194620000,0,Kingsgrove - North,Kingsgrove
17440,10194630000,0,Kingsgrove - North,Kingsgrove
17441,10194640000,0,Kingsgrove - North,Kingsgrove
17442,10194660000,0,Kingsgrove - North,Kingsgrove
17443,10194670000,0,Kingsgrove - North,Kingsgrove
17444,10194680000,0,Kingsgrove - North,Kingsgrove
17445,10194690000,0,Kingsgrove - North,Kingsgrove
17446,10194700000,0,Kingsgrove - North,Kingsgrove
17447,10194710000,0,Kingsgrove - North,Kingsgrove
17448,10194721000,0,Kingsgrove - North,Kingsgrove
17449,10194722000,0,Kingsgrove - North,Kingsgrove
17450,10194730000,0,Kingsgrove - North,Kingsgrove
17451,10194740000,0,Kingsgrove - North,Kingsgrove
17452,10194752000,0,Kingsgrove - North,Kingsgrove
17453,10194753000,0,Kingsgrove - North,Kingsgrove
17454,10194754000,0,Kingsgrove - North,Kingsgrove
17455,10194760000,0,Kingsgrove - North,Kingsgrove
17456,10194770000,0,Kingsgrove - North,Kingsgrove
17457,10194780000,0,Kingsgrove - North,Kingsgrove
17458,10194790000,0,Kingsgrove - North,Kingsgrove
17459,10194800000,0,Kingsgrove - North,Kingsgrove
17460,10194810000,0,Kingsgrove - North,Kingsgrove
17462,10194830000,0,Kingsgrove - North,Kingsgrove
17463,10194840000,0,Kingsgrove - North,Kingsgrove
17464,10194851000,0,Kingsgrove - North,Kingsgrove
17465,10194852000,0,Canterbury - South,Kingsgrove
17466,10194860000,0,Kingsgrove - North,Kingsgrove
17629,10196510000,0,Kingsgrove - North,Kingsgrove
17630,10196520000,0,Kingsgrove - North,Kingsgrove
17638,10196560000,0,Campsie - North,Campsie
35763,10389260000,0,Narwee - Beverly Hills,Beverly Hills
35782,10389590000,0,Riverwood,Riverwood
35784,10389603000,0,Riverwood,Riverwood
35787,10389640000,0,Riverwood,Riverwood
35855,10390410000,0,Narwee - Beverly Hills,Narwee
35856,10390420000,0,Narwee - Beverly Hills,Narwee
35872,10390621000,0,Narwee - Beverly Hills,Narwee
35879,10390690000,0,Narwee - Beverly Hills,Narwee
35880,10390700000,0,Narwee - Beverly Hills,Narwee
35885,10390760000,0,Narwee - Beverly Hills,Beverly Hills
35886,10390770000,0,Narwee - Beverly Hills,Narwee
35947,10391450000,0,Narwee - Beverly Hills,Beverly Hills
36492,10397552000,0,Kingsgrove - North,Kingsgrove
92053,11000800000,0,Narwee - Beverly Hills,Beverly Hills
92054,11000810000,0,Roselands,Narwee
92055,11000820000,0,Kingsgrove - North,Kingsgrove
92056,11000840000,0,Kingsgrove - North,Kingsgrove
92057,11000850000,0,Kingsgrove - North,Kingsgrove
92058,11000860000,0,Roselands,Roselands
92061,11000890000,0,Roselands,Roselands
92062,11000900000,0,Roselands,Roselands
92065,11001011000,0,Riverwood,Riverwood
92066,11001020000,0,Riverwood,Riverwood
92067,11001030000,0,Narwee - Beverly Hills,Narwee
92068,11001040000,0,Punchbowl,Riverwood
92347,11004410000,0,Narwee - Beverly Hills,Narwee
94516,11204458300,0,Narwee - Beverly Hills,Beverly Hills
94656,11204473200,0,Narwee - Beverly Hills,Beverly Hills
96648,11204681200,0,Lakemba,Lakemba
96963,11204713000,0,Lakemba,Lakemba
97484,11204766100,0,Lakemba,Lakemba
97551,11204773100,0,Kingsgrove - North,Kingsgrove
97552,11204773200,0,Kingsgrove - North,Kingsgrove
97730,11204791400,0,Campsie - South,Campsie
97732,11204791600,0,Campsie - South,Campsie
97834,11204801800,0,Campsie - North,Campsie
97910,11204809400,0,Campsie - South,Campsie
97987,11204817300,0,Lakemba,Lakemba
98223,11204841600,0,Campsie - South,Campsie
98226,11204841900,0,Lakemba,Lakemba
98401,11204859500,0,Narwee - Beverly Hills,Narwee
98458,11204865400,0,Narwee - Beverly Hills,Narwee
98639,11204883800,0,Narwee - Beverly Hills,Narwee
98640,11204883900,0,Narwee - Beverly Hills,Narwee
99003,11204921300,0,Riverwood,Riverwood
99105,11204931700,0,Lakemba,Lakemba
99402,11204962000,0,Riverwood,Riverwood
99481,11204969900,0,Riverwood,Riverwood
99524,11204974400,0,Riverwood,Riverwood
99810,11205003300,0,Riverwood,Riverwood
100071,11205030300,0,Roselands,Beverly Hills
100211,11205044300,0,Riverwood,Riverwood
100212,11205044400,0,Riverwood,Riverwood
100213,11205044500,0,Riverwood,Riverwood
100332,11205056600,0,Riverwood,Riverwood
100534,11205077700,0,Riverwood,Riverwood
100689,11205093500,0,Kingsgrove - North,Kingsgrove
100704,11205095000,0,Roselands,Beverly Hills
100705,11205095100,0,Roselands,Beverly Hills
100734,11205098100,0,Riverwood,Riverwood
100788,11205103600,0,Roselands,Roselands
101043,11205129700,0,Narwee - Beverly Hills,Narwee
101067,11205132100,0,Roselands,Roselands
101716,11205198800,0,Riverwood,Riverwood
102458,11205275500,0,Kingsgrove - North,Kingsgrove
103185,11205351000,0,Roselands,Roselands
103186,11205351100,0,Roselands,Narwee
103419,11205376300,0,Campsie - North,Campsie
103420,11205376400,0,Campsie - North,Campsie
103463,11205381000,0,Campsie - North,Campsie
103692,11205405000,0,Campsie - South,Campsie
103693,11205405100,0,Campsie - South,Campsie
103695,11205405300,0,Campsie - South,Campsie
104319,11205469000,0,Campsie - North,Campsie
104320,11205469100,0,Campsie - North,Campsie
104576,11205495100,0,Roselands,Roselands
104578,11205495300,0,Roselands,Riverwood
104583,11205495800,0,Roselands,Roselands
104584,11205495900,0,Roselands,Roselands
104585,11205496000,0,Roselands,Roselands
104586,11205496100,0,Roselands,Roselands
104587,11205496200,0,Roselands,Roselands
104588,11205496300,0,Roselands,Beverly Hills
104621,11205499700,0,Narwee - Beverly Hills,Beverly Hills
104629,11205500500,0,Roselands,Riverwood
104634,11205501000,0,Narwee - Beverly Hills,Narwee
104635,11205501100,0,Narwee - Beverly Hills,Narwee
106316,11205676400,0,Lakemba,Lakemba
106976,11205743400,0,Riverwood,Narwee
107100,11205756300,0,Roselands,Roselands
107914,11205842600,0,Narwee - Beverly Hills,Beverly Hills
107999,11205851200,0,Roselands,Narwee
108005,11205851800,0,Roselands,Roselands
108089,11205860400,0,Riverwood,Riverwood
109573,11219190000,1,Belmore - Belfield,Belmore
109810,11221560000,1,Belmore - Belfield,Belmore
110228,11225740000,1,Belmore - Belfield,Belmore
110229,11225750000,1,Belmore - Belfield,Belmore
111089,11234350000,1,Belmore - Belfield,Belmore
111357,11237030000,1,Belmore - Belfield,Belmore
111362,11237080000,1,Belmore - Belfield,Belmore
111487,11238330000,1,Belmore - Belfield,Belmore
111725,11240710000,1,Riverwood,Riverwood
111726,11240720000,1,Riverwood,Riverwood
111841,11241870000,1,Riverwood,Riverwood
1073,10012140000,0,Ashfield - South,Ashbury
1074,10012150000,0,Ashfield - South,Ashbury
1084,10012270000,0,Ashfield - South,Ashbury
1096,10012400000,0,Ashfield - South,Ashbury
1097,10012410000,0,Ashfield - South,Ashbury
1098,10012420000,0,Ashfield - South,Ashbury
1108,10012530000,0,Ashfield - South,Canterbury
1148,10013230000,0,Croydon Park - Enfield,Croydon Park
1286,10015050000,0,Ashfield - South,Ashbury
1287,10015060000,0,Ashfield - South,Ashbury
1288,10015070000,0,Ashfield - South,Ashbury
1307,10015280000,0,Ashfield - South,Ashbury
1308,10015290000,0,Ashfield - South,Ashbury
1334,10015650000,0,Ashfield - South,Ashbury
1451,10017010000,0,Croydon Park - Enfield,Croydon Park
12635,10140840000,0,Croydon Park - Enfield,Croydon Park
12728,10142020000,0,Croydon Park - Enfield,Croydon Park
12729,10142031000,0,Croydon Park - Enfield,Croydon Park
12730,10142032000,0,Croydon Park - Enfield,Croydon Park
12753,10142370000,0,Croydon Park - Enfield,Belfield
12754,10142380000,0,Croydon Park - Enfield,Campsie
12757,10142410000,0,Croydon Park - Enfield,Belfield
12759,10142430000,0,Croydon Park - Enfield,Croydon Park
12761,10142450000,0,Croydon Park - Enfield,Croydon Park
12784,10142670000,0,Croydon Park - Enfield,Croydon Park
12786,10142690000,0,Croydon Park - Enfield,Croydon Park
12791,10142750000,0,Croydon Park - Enfield,Croydon Park
16272,10181600000,0,Canterbury (North) - Ashbury,Hurlstone Park
16277,10181650000,0,Croydon Park - Enfield,Croydon Park
16279,10181670000,0,Canterbury - South,Clemton Park
16280,10181680000,0,Kingsgrove - North,Kingsgrove
16281,10181690000,0,Kingsgrove - North,Kingsgrove
16282,10181700000,0,Campsie - North,Campsie
16283,10181710000,0,Kingsgrove - North,Kingsgrove
16284,10181730000,0,Campsie - South,Campsie
16285,10181750000,0,Canterbury - South,Campsie
16286,10181770000,0,Campsie - North,Campsie
16287,10181780000,0,Canterbury - South,Campsie
16288,10181790000,0,Campsie - North,Campsie
16289,10181800000,0,Campsie - North,Campsie
16290,10181810000,0,Canterbury - South,Earlwood
16291,10181820000,0,Earlwood,Earlwood
16292,10181830000,0,Canterbury - South,Canterbury
16293,10181840000,0,Canterbury - South,Canterbury
16294,10181850000,0,Canterbury (North) - Ashbury,Ashbury
16295,10181860000,0,Earlwood,Earlwood
16296,10181870000,0,Earlwood,Earlwood
16297,10181880000,0,Earlwood,Earlwood
16298,10181890000,0,Earlwood,Earlwood
16299,10181900000,0,Earlwood,Earlwood
16300,10181910000,0,Earlwood,Earlwood
16301,10181920000,0,Earlwood,Earlwood
16302,10181930000,0,Canterbury (North) - Ashbury,Ashbury
16303,10181940000,0,Earlwood,Earlwood
16304,10181950000,0,Canterbury (North) - Ashbury,Ashbury
16305,10181960000,0,Earlwood,Earlwood
16306,10181970000,0,Canterbury (North) - Ashbury,Canterbury
16307,10181980000,0,Earlwood,Earlwood
16308,10181990000,0,Earlwood,Earlwood
16309,10182000000,0,Earlwood,Earlwood
16310,10182010000,0,Earlwood,Earlwood
16311,10182020000,0,Earlwood,Earlwood
16312,10182030000,0,Earlwood,Earlwood
16313,10182040000,0,Earlwood,Earlwood
16314,10182050000,0,Earlwood,Earlwood
16315,10182060000,0,Earlwood,Earlwood
16316,10182070000,0,Earlwood,Earlwood
16317,10182080000,0,Earlwood,Earlwood
16318,10182090000,0,Earlwood,Earlwood
16319,10182100000,0,Earlwood,Earlwood
16320,10182110000,0,Earlwood,Earlwood
16321,10182120000,0,Canterbury (North) - Ashbury,Ashbury
16322,10182130000,0,Canterbury (North) - Ashbury,Ashbury
16323,10182140000,0,Canterbury (North) - Ashbury,Ashbury
16324,10182150000,0,Canterbury (North) - Ashbury,Canterbury
16325,10182160000,0,Canterbury (North) - Ashbury,Hurlstone Park
16336,10182280000,0,Belmore - Belfield,Belfield
16337,10182290000,0,Belmore - Belfield,Belfield
16338,10182300000,0,Belmore - Belfield,Belfield
16339,10182310000,0,Croydon Park - Enfield,Croydon Park
16340,10182320000,0,Canterbury (North) - Ashbury,Hurlstone Park
16341,10182330000,0,Canterbury (North) - Ashbury,Canterbury
16342,10182350000,0,Canterbury (North) - Ashbury,Ashbury
16343,10182360000,0,Canterbury (North) - Ashbury,Ashbury
16344,10182380000,0,Croydon Park - Enfield,Croydon Park
16345,10182400000,0,Campsie - North,Campsie
16346,10182420000,0,Campsie - South,Campsie
16352,10182530000,0,Belmore - Belfield,Belfield
16393,10183100000,0,Kingsgrove - North,Kingsgrove
16394,10183120000,0,Earlwood,Earlwood
16395,10183130000,0,Kingsgrove - North,Kingsgrove
16396,10183140000,0,Earlwood,Earlwood
16397,10183170000,0,Kingsgrove - North,Kingsgrove
16398,10183200000,0,Canterbury - South,Clemton Park
16399,10183230000,0,Canterbury - South,Clemton Park
16400,10183240000,0,Canterbury - South,Clemton Park
16417,10183450000,0,Campsie - South,Campsie
16418,10183460000,0,Campsie - South,Campsie
16419,10183500000,0,Earlwood,Earlwood
16420,10183510000,0,Earlwood,Earlwood
16421,10183530000,0,Canterbury - South,Canterbury
16422,10183540000,0,Canterbury - South,Canterbury
16423,10183550000,0,Canterbury - South,Canterbury
16424,10183570000,0,Earlwood,Earlwood
16425,10183580000,0,Earlwood,Earlwood
16426,10183590000,0,Earlwood,Earlwood
16427,10183600000,0,Earlwood,Earlwood
16428,10183610000,0,Earlwood,Earlwood
16429,10183630000,0,Earlwood,Earlwood
16430,10183660000,0,Earlwood,Earlwood
16431,10183670000,0,Earlwood,Earlwood
16432,10183680000,0,Earlwood,Earlwood
16433,10183690000,0,Earlwood,Earlwood
16434,10183700000,0,Earlwood,Earlwood
16435,10183710000,0,Earlwood,Earlwood
16436,10183720000,0,Earlwood,Earlwood
16437,10183730000,0,Earlwood,Earlwood
16438,10183740000,0,Earlwood,Earlwood
16439,10183750000,0,Earlwood,Earlwood
16440,10183760000,0,Earlwood,Earlwood
16441,10183770000,0,Earlwood,Earlwood
16442,10183780000,0,Earlwood,Earlwood
16443,10183790000,0,Earlwood,Earlwood
16444,10183800000,0,Earlwood,Earlwood
16445,10183810000,0,Earlwood,Earlwood
16446,10183830000,0,Earlwood,Earlwood
16447,10183840000,0,Earlwood,Earlwood
16448,10183850000,0,Earlwood,Earlwood
16449,10183870000,0,Earlwood,Earlwood
16450,10183880000,0,Earlwood,Earlwood
16451,10183890000,0,Earlwood,Earlwood
16452,10183900000,0,Earlwood,Earlwood
16453,10183920000,0,Earlwood,Earlwood
16454,10183932000,0,Earlwood,Earlwood
16455,10183940000,0,Earlwood,Earlwood
16456,10183950000,0,Earlwood,Earlwood
16457,10183960000,0,Earlwood,Earlwood
16458,10183970000,0,Earlwood,Earlwood
16459,10183980000,0,Earlwood,Earlwood
16460,10183990000,0,Earlwood,Earlwood
16461,10184000000,0,Earlwood,Earlwood
16462,10184010000,0,Earlwood,Earlwood
16463,10184020000,0,Earlwood,Earlwood
16464,10184030000,0,Earlwood,Earlwood
16465,10184040000,0,Earlwood,Earlwood
16466,10184050000,0,Canterbury (North) - Ashbury,Hurlstone Park
16467,10184060000,0,Canterbury (North) - Ashbury,Hurlstone Park
16468,10184070000,0,Earlwood,Earlwood
16469,10184080000,0,Earlwood,Earlwood
16470,10184090000,0,Canterbury - South,Canterbury
16471,10184110000,0,Canterbury (North) - Ashbury,Canterbury
16472,10184130000,0,Canterbury - South,Canterbury
16473,10184140000,0,Campsie - North,Campsie
16474,10184150000,0,Campsie - South,Campsie
16475,10184180000,0,Campsie - South,Campsie
16476,10184191000,0,Canterbury (North) - Ashbury,Hurlstone Park
16477,10184192000,0,Canterbury (North) - Ashbury,Hurlstone Park
16478,10184193000,0,Canterbury (North) - Ashbury,Hurlstone Park
16479,10184200000,0,Canterbury (North) - Ashbury,Hurlstone Park
16480,10184211000,0,Canterbury (North) - Ashbury,Hurlstone Park
16481,10184212000,0,Canterbury (North) - Ashbury,Hurlstone Park
16482,10184220000,0,Canterbury (North) - Ashbury,Ashbury
16483,10184230000,0,Campsie - North,Campsie
16484,10184240000,0,Campsie - North,Campsie
16485,10184250000,0,Campsie - North,Campsie
16486,10184260000,0,Campsie - North,Campsie
16487,10184270000,0,Campsie - North,Campsie
16488,10184340000,0,Belmore - Belfield,Belfield
16494,10184470000,0,Croydon Park - Enfield,Croydon Park
16495,10184480000,0,Croydon Park - Enfield,Croydon Park
16496,10184490000,0,Croydon Park - Enfield,Croydon Park
16497,10184500000,0,Croydon Park - Enfield,Croydon Park
16498,10184510000,0,Croydon Park - Enfield,Croydon Park
16499,10184520000,0,Croydon Park - Enfield,Croydon Park
16500,10184530000,0,Croydon Park - Enfield,Croydon Park
16501,10184540000,0,Croydon Park - Enfield,Croydon Park
16502,10184551000,0,Croydon Park - Enfield,Croydon Park
16503,10184552000,0,Croydon Park - Enfield,Croydon Park
16504,10184560000,0,Croydon Park - Enfield,Croydon Park
16505,10184570000,0,Croydon Park - Enfield,Croydon Park
16506,10184580000,0,Croydon Park - Enfield,Croydon Park
16507,10184590000,0,Croydon Park - Enfield,Croydon Park
16508,10184600000,0,Croydon Park - Enfield,Croydon Park
16509,10184610000,0,Croydon Park - Enfield,Croydon Park
16510,10184620000,0,Croydon Park - Enfield,Croydon Park
16511,10184630000,0,Croydon Park - Enfield,Croydon Park
16512,10184640000,0,Croydon Park - Enfield,Croydon Park
16513,10184650000,0,Croydon Park - Enfield,Croydon Park
16514,10184660000,0,Croydon Park - Enfield,Croydon Park
16515,10184670000,0,Croydon Park - Enfield,Croydon Park
16516,10184680000,0,Croydon Park - Enfield,Croydon Park
16517,10184690000,0,Croydon Park - Enfield,Croydon Park
16518,10184700000,0,Croydon Park - Enfield,Croydon Park
16519,10184710000,0,Croydon Park - Enfield,Croydon Park
16520,10184720000,0,Croydon Park - Enfield,Croydon Park
16521,10184730000,0,Croydon Park - Enfield,Croydon Park
16522,10184740000,0,Croydon Park - Enfield,Croydon Park
16523,10184750000,0,Croydon Park - Enfield,Croydon Park
16524,10184760000,0,Croydon Park - Enfield,Croydon Park
16525,10184770000,0,Croydon Park - Enfield,Croydon Park
16526,10184780000,0,Croydon Park - Enfield,Croydon Park
16527,10184790000,0,Croydon Park - Enfield,Croydon Park
16528,10184800000,0,Croydon Park - Enfield,Croydon Park
16529,10184810000,0,Croydon Park - Enfield,Croydon Park
16530,10184820000,0,Croydon Park - Enfield,Croydon Park
16531,10184830000,0,Croydon Park - Enfield,Croydon Park
16532,10184840000,0,Croydon Park - Enfield,Croydon Park
16533,10184850000,0,Croydon Park - Enfield,Croydon Park
16534,10184860000,0,Croydon Park - Enfield,Croydon Park
16535,10184870000,0,Croydon Park - Enfield,Croydon Park
16536,10184880000,0,Croydon Park - Enfield,Croydon Park
16537,10184890000,0,Croydon Park - Enfield,Croydon Park
16538,10184900000,0,Croydon Park - Enfield,Croydon Park
16539,10184910000,0,Canterbury (North) - Ashbury,Ashbury
16540,10184920000,0,Canterbury (North) - Ashbury,Ashbury
16541,10184930000,0,Canterbury (North) - Ashbury,Ashbury
16542,10184940000,0,Canterbury (North) - Ashbury,Ashbury
16543,10184950000,0,Canterbury (North) - Ashbury,Ashbury
16544,10184960000,0,Canterbury (North) - Ashbury,Ashbury
16545,10184970000,0,Canterbury (North) - Ashbury,Ashbury
16546,10184980000,0,Canterbury (North) - Ashbury,Ashbury
16547,10184990000,0,Canterbury (North) - Ashbury,Ashbury
16548,10185000000,0,Canterbury (North) - Ashbury,Ashbury
16549,10185010000,0,Canterbury (North) - Ashbury,Ashbury
16550,10185020000,0,Croydon Park - Enfield,Croydon Park
16551,10185050000,0,Canterbury (North) - Ashbury,Ashbury
16552,10185060000,0,Canterbury (North) - Ashbury,Ashbury
16553,10185070000,0,Canterbury (North) - Ashbury,Ashbury
16554,10185080000,0,Canterbury (North) - Ashbury,Ashbury
16555,10185090000,0,Canterbury (North) - Ashbury,Ashbury
16556,10185100000,0,Canterbury (North) - Ashbury,Canterbury
16557,10185110000,0,Canterbury (North) - Ashbury,Ashbury
16558,10185120000,0,Canterbury (North) - Ashbury,Ashbury
16559,10185130000,0,Canterbury (North) - Ashbury,Ashbury
16560,10185140000,0,Canterbury (North) - Ashbury,Ashbury
16561,10185150000,0,Canterbury (North) - Ashbury,Ashbury
16562,10185160000,0,Canterbury (North) - Ashbury,Ashbury
16563,10185170000,0,Canterbury (North) - Ashbury,Canterbury
16564,10185180000,0,Canterbury (North) - Ashbury,Canterbury
16565,10185190000,0,Canterbury (North) - Ashbury,Canterbury
16566,10185200000,0,Canterbury (North) - Ashbury,Canterbury
16567,10185210000,0,Canterbury (North) - Ashbury,Canterbury
16568,10185220000,0,Canterbury (North) - Ashbury,Canterbury
16569,10185230000,0,Canterbury (North) - Ashbury,Canterbury
16570,10185240000,0,Canterbury (North) - Ashbury,Canterbury
16571,10185250000,0,Canterbury (North) - Ashbury,Canterbury
16572,10185260000,0,Canterbury (North) - Ashbury,Canterbury
16573,10185270000,0,Canterbury (North) - Ashbury,Canterbury
16574,10185292000,0,Canterbury (North) - Ashbury,Canterbury
16575,10185301000,0,Canterbury (North) - Ashbury,Canterbury
16576,10185302000,0,Canterbury (North) - Ashbury,Canterbury
16577,10185310000,0,Canterbury (North) - Ashbury,Canterbury
16578,10185321000,0,Canterbury (North) - Ashbury,Canterbury
16579,10185322000,0,Canterbury (North) - Ashbury,Canterbury
16580,10185330000,0,Canterbury (North) - Ashbury,Canterbury
16581,10185340000,0,Canterbury (North) - Ashbury,Canterbury
16582,10185350000,0,Canterbury (North) - Ashbury,Canterbury
16583,10185360000,0,Canterbury (North) - Ashbury,Hurlstone Park
16584,10185370000,0,Canterbury (North) - Ashbury,Hurlstone Park
16585,10185380000,0,Canterbury (North) - Ashbury,Hurlstone Park
16586,10185390000,0,Canterbury (North) - Ashbury,Hurlstone Park
16587,10185410000,0,Canterbury (North) - Ashbury,Hurlstone Park
16588,10185430000,0,Canterbury (North) - Ashbury,Hurlstone Park
16589,10185440000,0,Canterbury (North) - Ashbury,Hurlstone Park
16590,10185450000,0,Canterbury (North) - Ashbury,Hurlstone Park
16591,10185480000,0,Canterbury (North) - Ashbury,Hurlstone Park
16592,10185490000,0,Canterbury (North) - Ashbury,Hurlstone Park
16593,10185500000,0,Canterbury (North) - Ashbury,Hurlstone Park
16594,10185510000,0,Canterbury (North) - Ashbury,Hurlstone Park
16595,10185520000,0,Canterbury (North) - Ashbury,Hurlstone Park
16596,10185530000,0,Canterbury (North) - Ashbury,Hurlstone Park
16597,10185540000,0,Canterbury (North) - Ashbury,Hurlstone Park
16598,10185550000,0,Canterbury (North) - Ashbury,Hurlstone Park
16599,10185560000,0,Canterbury (North) - Ashbury,Hurlstone Park
16600,10185570000,0,Canterbury (North) - Ashbury,Hurlstone Park
16601,10185580000,0,Canterbury (North) - Ashbury,Hurlstone Park
16602,10185590000,0,Canterbury (North) - Ashbury,Hurlstone Park
16603,10185610000,0,Canterbury (North) - Ashbury,Hurlstone Park
16604,10185620000,0,Canterbury (North) - Ashbury,Hurlstone Park
16605,10185630000,0,Belmore - Belfield,Belfield
16606,10185640000,0,Belmore - Belfield,Belfield
16607,10185651000,0,Belmore - Belfield,Belfield
16608,10185652000,0,Belmore - Belfield,Belfield
16609,10185653000,0,Belmore - Belfield,Belfield
16610,10185660000,0,Belmore - Belfield,Belfield
16611,10185670000,0,Belmore - Belfield,Belfield
16612,10185680000,0,Belmore - Belfield,Belfield
16613,10185690000,0,Belmore - Belfield,Belfield
16614,10185700000,0,Belmore - Belfield,Belfield
16615,10185710000,0,Belmore - Belfield,Belfield
16617,10185730000,0,Belmore - Belfield,Belfield
16622,10185780000,0,Belmore - Belfield,Belfield
16623,10185790000,0,Belmore - Belfield,Belfield
16625,10185810000,0,Belmore - Belfield,Belfield
16626,10185820000,0,Belmore - Belfield,Belfield
16645,10186030000,0,Campsie - North,Campsie
16646,10186050000,0,Campsie - North,Campsie
16647,10186060000,0,Campsie - North,Campsie
16648,10186080000,0,Campsie - North,Campsie
16649,10186090000,0,Campsie - North,Campsie
16650,10186100000,0,Campsie - North,Campsie
16651,10186110000,0,Campsie - North,Campsie
16652,10186130000,0,Campsie - North,Campsie
16653,10186140000,0,Campsie - North,Campsie
16654,10186160000,0,Campsie - North,Campsie
16655,10186170000,0,Campsie - North,Campsie
16656,10186180000,0,Campsie - North,Campsie
16657,10186190000,0,Campsie - North,Campsie
16661,10186230000,0,Campsie - North,Campsie
16662,10186240000,0,Campsie - North,Campsie
16665,10186270000,0,Campsie - North,Campsie
16666,10186280000,0,Campsie - North,Campsie
16667,10186300000,0,Campsie - North,Campsie
16668,10186310000,0,Campsie - North,Campsie
16669,10186320000,0,Campsie - North,Campsie
16670,10186330000,0,Campsie - North,Campsie
16671,10186340000,0,Campsie - North,Campsie
16672,10186350000,0,Campsie - North,Campsie
16673,10186360000,0,Campsie - North,Campsie
16674,10186370000,0,Campsie - North,Campsie
16675,10186390000,0,Campsie - North,Campsie
16676,10186400000,0,Campsie - North,Campsie
16688,10186540000,0,Campsie - North,Campsie
16690,10186561000,0,Campsie - North,Campsie
16691,10186562000,0,Campsie - North,Campsie
16692,10186563000,0,Campsie - North,Campsie
16693,10186564000,0,Campsie - North,Campsie
16694,10186570000,0,Campsie - North,Campsie
16695,10186582000,0,Campsie - North,Campsie
16696,10186590000,0,Campsie - North,Campsie
16697,10186600000,0,Campsie - North,Campsie
16698,10186610000,0,Campsie - North,Campsie
16699,10186620000,0,Campsie - North,Campsie
16700,10186630000,0,Campsie - North,Campsie
16701,10186640000,0,Campsie - North,Campsie
16702,10186650000,0,Campsie - North,Campsie
16703,10186660000,0,Campsie - North,Campsie
16704,10186670000,0,Campsie - North,Campsie
16705,10186680000,0,Campsie - North,Campsie
16706,10186690000,0,Campsie - North,Campsie
16707,10186700000,0,Campsie - North,Campsie
16708,10186710000,0,Campsie - North,Campsie
16709,10186720000,0,Campsie - North,Campsie
16710,10186730000,0,Campsie - North,Campsie
16711,10186740000,0,Campsie - North,Campsie
16712,10186750000,0,Campsie - North,Campsie
16713,10186780000,0,Campsie - North,Campsie
16714,10186790000,0,Campsie - North,Campsie
16715,10186800000,0,Campsie - North,Campsie
16716,10186810000,0,Campsie - North,Campsie
16793,10187601000,0,Campsie - South,Campsie
16794,10187603000,0,Campsie - South,Campsie
16795,10187604000,0,Campsie - South,Campsie
16796,10187611000,0,Campsie - South,Campsie
16797,10187612000,0,Campsie - South,Campsie
16798,10187621000,0,Campsie - South,Campsie
16799,10187622000,0,Campsie - South,Campsie
16800,10187630000,0,Campsie - South,Campsie
16801,10187650000,0,Campsie - South,Campsie
16802,10187660000,0,Campsie - South,Campsie
16803,10187670000,0,Campsie - South,Campsie
16804,10187680000,0,Campsie - South,Campsie
16805,10187690000,0,Campsie - South,Campsie
16806,10187700000,0,Campsie - South,Campsie
16807,10187710000,0,Campsie - South,Campsie
16813,10187810000,0,Campsie - South,Campsie
16818,10187860000,0,Campsie - South,Campsie
16819,10187870000,0,Campsie - South,Campsie
16820,10187880000,0,Campsie - South,Campsie
16821,10187890000,0,Campsie - South,Campsie
16822,10187900000,0,Campsie - South,Campsie
16823,10187910000,0,Campsie - South,Campsie
16824,10187920000,0,Campsie - South,Campsie
16825,10187930000,0,Campsie - South,Campsie
16826,10187940000,0,Campsie - South,Campsie
16827,10187960000,0,Campsie - South,Campsie
16828,10187970000,0,Campsie - South,Campsie
16829,10187980000,0,Campsie - South,Campsie
16830,10187990000,0,Campsie - South,Campsie
16831,10188000000,0,Campsie - South,Campsie
16832,10188010000,0,Campsie - South,Campsie
16833,10188020000,0,Campsie - South,Campsie
16834,10188030000,0,Campsie - South,Campsie
16835,10188040000,0,Campsie - South,Campsie
16836,10188050000,0,Campsie - South,Campsie
