MTMZCode,Buffer,Asset_ID,NF_ID,Named_Faci,Address,Ownership,Parent_Nam,WardName,SUBURB_NAM,Parenttype,SimpleCode,x,y,Tree_zone,_created,_created_b,_modified,_modified_,_sync_date,_id
SoutTe-5745-Bb,500,RDS088380,NFI005745,South Terrace,South Terrace Punchbowl,CBC,South Terrace,BANKSTOWN,PUNCHBOWL,RDS,B,151.0528899,-33.92524612,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,746af0b5-b16d-4240-b371-441af2b9a03c
StacSt-2301-Bb,500,RDS089025,NFI002301,Stacey Street,Stacey Street Bankstown,RMS,Stacey Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0398937,-33.92030632,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,77c7d891-052d-4445-b5be-00fae959f092
WattSt-6087-Ab,500,RDS100235,NFI006087,Wattle Street,Wattle Street Punchbowl,CBC,Wattle Street,BANKSTOWN,PUNCHBOWL,RDS,A,151.0517405,-33.91705555,82,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,7802ecbd-abb4-4e98-9866-c114b454f916
LodeLa-2206-Ab,500,RDS107430,NFI002206,Loder Lane,Loder Lane Punchbowl,CBC,Loder Lane,BANKSTOWN,PUNCHBOWL,RDS,A,151.0505429,-33.92672313,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,7c5ba537-0cbc-40ab-8f74-8f71d5b27895
PuncRo-3189-Ab,500,RDS078135,NFI003189,Punchbowl Road,Punchbowl Road Punchbowl,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,A,151.0523285,-33.92670925,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,7ef9edc2-0b0a-46dd-8401-418b5c905169
GowrAv-5152-Ab,500,RDS039420,NFI005152,Gowrie Avenue,Gowrie Avenue Punchbowl,CBC,Gowrie Avenue,BANKSTOWN,PUNCHBOWL,RDS,A,151.0466647,-33.92454123,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,808eb2d3-c6dc-4aa1-8192-cd07829b87ed
GrifAv-5139-Ab,500,RDS040830,NFI005139,Griffiths Avenue,Griffiths Avenue Bankstown,CBC,Griffiths Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.047345,-33.92213117,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,8514d315-f7f3-41c7-a2cc-0fc61091fcd6
LodeLa-2209-Bb,500,RDS107450,NFI002209,Loder Lane,Loder Lane Punchbowl,CBC,Loder Lane,BANKSTOWN,PUNCHBOWL,RDS,B,151.0527759,-33.92603685,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,885e1faf-3968-4bc1-b117-921debab2406
ColuAv-5147-Ab,500,RDS023130,NFI005147,Columbine Avenue,Columbine Avenue Bankstown,CBC,Columbine Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0434181,-33.9220644,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,8e845bee-7b23-4e9e-9338-a33508498658
GrifAv-5135-Ab,500,RDS040850,NFI005135,Griffiths Avenue,Griffiths Avenue Punchbowl,CBC,Griffiths Avenue,BANKSTOWN,PUNCHBOWL,RDS,A,151.0517754,-33.92570364,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,94048068-5824-4369-bba2-aa91360d5c0f
SoutTe-5746-Bb,500,RDS088360,NFI005746,South Terrace,South Terrace Bankstown,CBC,South Terrace,BANKSTOWN,BANKSTOWN,RDS,B,151.0486263,-33.92180566,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,944ea86e-eb6f-4d62-987e-8c2d286adac5
GowrAv-5153-Bb,500,RDS039410,NFI005153,Gowrie Avenue,Gowrie Avenue Punchbowl,CBC,Gowrie Avenue,BANKSTOWN,PUNCHBOWL,RDS,B,151.045972,-33.92702741,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,96434562-1d2b-4560-8bbb-e25a2a3e9df9
GardAv-5140-Bb,500,RDS037010,NFI005140,Gardenia Avenue,Gardenia Avenue Bankstown,CBC,Gardenia Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0416713,-33.9207887,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,9b0f7451-b2ac-42c7-b289-921124c74b03
FranPa-2236-Ab,500,RDS431120,NFI002236,Frank Pathway,Frank Pathway Mount Lewis,CBC,Frank Pathway,BANKSTOWN,MOUNT LEWIS,RDS,A,151.0481608,-33.91658809,82,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,9b9a376d-6d4e-4352-8a1a-ec7b5f9a7da7
LancAv-2246-Ab,500,RDS054440,NFI002246,Lancaster Avenue,Lancaster Avenue Punchbowl,CBC,Lancaster Avenue,BANKSTOWN,PUNCHBOWL,RDS,A,151.0443957,-33.92431967,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,a2049fb0-7de2-4d62-a59a-dac9201a0cb8
GillPl-2881-Bb,500,RDS116510,NFI002881,Gillian Place,Gillian Place Punchbowl,CBC,Gillian Place,BANKSTOWN,PUNCHBOWL,RDS,B,151.0447985,-33.92381726,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,a29bead4-5ec2-4b55-9391-39d91de22f09
ScotSt-5136-Bb,500,RDS085310,NFI005136,Scott Street,Scott Street Punchbowl,CBC,Scott Street,BANKSTOWN,PUNCHBOWL,RDS,B,151.0447265,-33.92290634,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,a37479f3-278c-4f39-8ed1-85b10bcc4e75
RobePa-2195-Bb,500,RDS432110,NFI002195,Robertson Pathway,Robertson Pathway Mount Lewis,CBC,Robertson Pathway,BANKSTOWN,PUNCHBOWL,RDS,B,151.0513411,-33.91695056,82,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,a3a3647d-6f4f-4ec5-a1b3-486e08629a1c
YarrSt-2211-Bb,500,RDS104810,NFI002211,Yarran Street,Yarran Street Punchbowl,CBC,Yarran Street,BANKSTOWN,PUNCHBOWL,RDS,B,151.0490765,-33.92620032,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,a3d155b4-ea65-4590-9efd-70364fbe497f
WilgSt-2248-Bb,500,RDS101810,NFI002248,Wilga Street,Wilga Street Punchbowl,CBC,Wilga Street,BANKSTOWN,PUNCHBOWL,RDS,B,151.0472498,-33.92734797,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,a891578a-c7c0-470a-92f4-5cd43f836295
SoutTe-5745-Ab,500,RDS088380,NFI005745,South Terrace,South Terrace Punchbowl,CBC,South Terrace,BANKSTOWN,PUNCHBOWL,RDS,A,151.0526344,-33.92491345,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,a9468148-b8bd-472b-90d4-cc74781592bb
LodeLa-2206-Bb,500,RDS107430,NFI002206,Loder Lane,Loder Lane Punchbowl,CBC,Loder Lane,BANKSTOWN,PUNCHBOWL,RDS,B,151.0503662,-33.92673881,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,a98129fa-fea9-4fc9-a50d-c6ad6db818b9
StacSt-2974-Bb,500,RDS089040,NFI002974,Stacey Street,Stacey Street Bankstown,RMS,Stacey Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0409423,-33.91741078,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,ab3d798a-c982-4c84-a540-f2036ef960c5
SoutTe-5747-Ab,500,RDS088340,NFI005747,South Terrace,South Terrace Bankstown,CBC,South Terrace,BANKSTOWN,BANKSTOWN,RDS,A,151.0443455,-33.91842514,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,add84cf3-b212-47e4-8a60-ad1214246e5d
ClunLa-3426-Bb,500,RDS523730,NFI003426,Clunes Lane,Clunes Lane Canterbury,CBC,Clunes Lane,CANTERBURY,CANTERBURY,RDS,B,151.1153189,-33.91318018,128,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,ae1aaf9d-ca25-41c1-9a28-7427b7836614
ScotSt-5138-Ab,500,RDS085320,NFI005138,Scott Street,Scott Street Punchbowl,CBC,Scott Street,BANKSTOWN,PUNCHBOWL,RDS,A,151.0476476,-33.92341644,83,14:30.0,robert.noar,30:09.0,robert.noar,30:09.0,b17de3c4-4f2f-4b85-b0ae-8ae692c271c1
